X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-83.4357047,42.2105645,"HURON RIVER AT HAGGERTY ROAD; T03S R08E S24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821419,"HURON RIVER AT HAGGERTY ROAD; T03S R08E S24",River/Stream,"HURON RIVER AT HAGGERTY ROAD; T03S R08E S24",04090005
-83.3151603,42.406538,"BELL BRANCH ROUGE RIVER AT INKSTER ROAD; T01S R09E S13",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821420,"BELL BRANCH ROUGE RIVER AT INKSTER ROAD; T01S R09E S13",River/Stream,"BELL BRANCH ROUGE RIVER AT INKSTER ROAD; T01S R09E S13",04090004
-83.4635654,42.3564085,"TONQUISH CREEK AT POSTIFF ROAD; T01S R08E S26",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821421,"TONQUISH CREEK AT POSTIFF ROAD; T01S R08E S26",River/Stream,"TONQUISH CREEK AT POSTIFF ROAD; T01S R08E S26",04090004
-83.2319377,42.2711388,"ECORSE RIVER AT PELHAM ROAD; T02S R10E S34",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821422,"ECORSE RIVER AT PELHAM ROAD; T02S R10E S34",River/Stream,"ECORSE RIVER AT PELHAM ROAD; T02S R10E S34",04090004
-83.200147,42.0877502,"FRANK AND POET DRAIN AT GIBRALTAR ROAD; T04S R11E S01",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821423,"FRANK AND POET DRAIN AT GIBRALTAR ROAD; T04S R11E S01",River/Stream,"FRANK AND POET DRAIN AT GIBRALTAR ROAD; T04S R11E S01",04090004
-83.5247576,42.2802191,"FOWLER CREEK AT DENTON ROAD; T02S R08E S30",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821424,"FOWLER CREEK AT DENTON ROAD; T02S R08E S30",River/Stream,"FOWLER CREEK AT DENTON ROAD; T02S R08E S30",04090004
-83.4360346,42.2942589,"FELLOWS CREEK AT PALMER ROAD; T02S R08E S24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821425,"FELLOWS CREEK AT PALMER ROAD; T02S R08E S24",River/Stream,"FELLOWS CREEK AT PALMER ROAD; T02S R08E S24",04090004
-83.4379346,42.3007489,"FELLOWS CREEK AT LOTZ ROAD; T02S R08E S24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821426,"FELLOWS CREEK AT LOTZ ROAD; T02S R08E S24",River/Stream,"FELLOWS CREEK AT LOTZ ROAD; T02S R08E S24",04090004
-83.2859393,42.395058,BELL BRANCH ROUGE RIVER AT GRAHAM/SARASOTA ROAD WEST OF TELE,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821427,BELL BRANCH ROUGE RIVER AT GRAHAM/SARASOTA ROAD WEST OF TELE,River/Stream,BELL BRANCH ROUGE RIVER AT GRAHAM/SARASOTA ROAD WEST OF TELEGRAPH ROAD,04090004
-83.3066904,42.2070294,"FRANK AND POET DRAIN AT INKSTER ROAD; T03S R09E S25",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821428,"FRANK AND POET DRAIN AT INKSTER ROAD; T03S R09E S25",River/Stream,"FRANK AND POET DRAIN AT INKSTER ROAD; T03S R09E S25",04090004
-83.1941766,42.2249291,"SOUTH BRANCH ECORSE RIVER AT TOLEDO HIGHWAY; T03S R10E S24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821429,"SOUTH BRANCH ECORSE RIVER AT TOLEDO HIGHWAY; T03S R10E S24",River/Stream,"SOUTH BRANCH ECORSE RIVER AT TOLEDO HIGHWAY; T03S R10E S24",04090004
-83.4127237,42.3329486,"TONQUISH CREEK AT WARREN ROAD; T02S R08E S02",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821430,"TONQUISH CREEK AT WARREN ROAD; T02S R08E S02",River/Stream,"TONQUISH CREEK AT WARREN ROAD; T02S R08E S02",04090004
-83.4088036,42.3370186,"TONQUISH CREEK AT NEWBURG ROAD; T02S R09E S07",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821431,"TONQUISH CREEK AT NEWBURG ROAD; T02S R09E S07",River/Stream,"TONQUISH CREEK AT NEWBURG ROAD; T02S R09E S07",04090004
-83.4625654,42.3518785,"TONQUISH CREEK AT JOY ROAD; T01S R08E S34",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821432,"TONQUISH CREEK AT JOY ROAD; T01S R08E S34",River/Stream,"TONQUISH CREEK AT JOY ROAD; T01S R08E S34",04090004
-83.3986232,42.3440285,TONQUISH CREEK AT NANKIN ROAD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821433,TONQUISH CREEK AT NANKIN ROAD,River/Stream,TONQUISH CREEK AT NANKIN ROAD,04090004
-83.4791759,42.3619485,"TONQUISH CREEK AT SHELDON ROAD; T01S R08E S27",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821434,"TONQUISH CREEK AT SHELDON ROAD; T01S R08E S27",River/Stream,"TONQUISH CREEK AT SHELDON ROAD; T01S R08E S27",04090004
-83.2257774,42.3114585,"TONQUISH CREEK AT EVERGREEN ROAD; T02S R10E S",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821435,"TONQUISH CREEK AT EVERGREEN ROAD; T02S R10E S",River/Stream,"TONQUISH CREEK AT EVERGREEN ROAD; T02S R10E S",04090004
-83.3347709,42.408488,TARABUSI CREEK AT MIDDLEBELT ROAD NORTH OF 6 MILE ROAD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821436,TARABUSI CREEK AT MIDDLEBELT ROAD NORTH OF 6 MILE ROAD,River/Stream,TARABUSI CREEK AT MIDDLEBELT ROAD NORTH OF 6 MILE ROAD,04090004
-83.446815,42.279829,"LOWER ROUGE RIVER AT HAGGERTY ROAD; T02S R08E S26",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821437,"LOWER ROUGE RIVER AT HAGGERTY ROAD; T02S R08E S26",River/Stream,"LOWER ROUGE RIVER AT HAGGERTY ROAD; T02S R08E S26",04090004
-83.181326,42.2691988,"ECORSE RIVER AT TOLEDO HIGHWAY; T03S R11E S06",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821439,"ECORSE RIVER AT TOLEDO HIGHWAY; T03S R11E S06",River/Stream,"ECORSE RIVER AT TOLEDO HIGHWAY; T03S R11E S06",04090004
-83.3075804,42.2306192,SLOSS AND GANONG DRAIN AT EAST OF INKSTER ROAD/N OF GODDARD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821440,SLOSS AND GANONG DRAIN AT EAST OF INKSTER ROAD/N OF GODDARD,River/Stream,"SLOSS AND GANONG DRAIN AT EAST OF INKSTER ROAD/N OF GODDARD ROAD; T03S R10E S18",04090004
-83.2238876,42.2285692,SEXTON AND KILFOIL DRAIN AT NORTH OF GODDARD ROAD/W OF BEECH,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821441,SEXTON AND KILFOIL DRAIN AT NORTH OF GODDARD ROAD/W OF BEECH,River/Stream,"SEXTON AND KILFOIL DRAIN AT NORTH OF GODDARD ROAD/W OF BEECH DALY ROAD; T03S R10E S17",04090004
-83.2636289,42.2268192,"SEXTON AND KILFOIL DRAIN AT GODDARD ROAD; T03S R11E S24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821443,"SEXTON AND KILFOIL DRAIN AT GODDARD ROAD; T03S R11E S24",River/Stream,"SEXTON AND KILFOIL DRAIN AT GODDARD ROAD; T03S R11E S24",04090004
-83.3863633,42.0993203,NORTH BRANCH SWAN CREEK AT BELL ROAD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821444,NORTH BRANCH SWAN CREEK AT BELL ROAD,River/Stream,NORTH BRANCH SWAN CREEK AT BELL ROAD,04100001
-83.2893397,42.2693289,"ECORSE RIVER AT BEECH DALY ROAD; T02S R10E S31",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821445,"ECORSE RIVER AT BEECH DALY ROAD; T02S R10E S31",River/Stream,"ECORSE RIVER AT BEECH DALY ROAD; T02S R10E S31",04090004
-83.2060171,42.1409498,"FRANK AND POET DRAIN AT WEST ROAD; T04S R10E S13",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821446,"FRANK AND POET DRAIN AT WEST ROAD; T04S R10E S13",River/Stream,"FRANK AND POET DRAIN AT WEST ROAD; T04S R10E S13",04090004
-83.2400481,42.2285292,"SOUTH BRANCH ECORSE RIVER AT MORTENVIEW ROAD; T03S R10E S15",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821447,"SOUTH BRANCH ECORSE RIVER AT MORTENVIEW ROAD; T03S R10E S15",River/Stream,"SOUTH BRANCH ECORSE RIVER AT MORTENVIEW ROAD; T03S R10E S15",04090004
-83.4400145,42.4107381,BELL BRANCH ROUGE RIVER AT 6 MILE ROAD WEST OF FARMINGTON RO,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821448,BELL BRANCH ROUGE RIVER AT 6 MILE ROAD WEST OF FARMINGTON RO,River/Stream,"BELL BRANCH ROUGE RIVER AT 6 MILE ROAD WEST OF FARMINGTON ROAD; T01S R09E S08",04090004
-83.4271043,42.283901,"LOWER ROUGE RIVER AT HANNAN ROAD; T02S R08E S25",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821449,"LOWER ROUGE RIVER AT HANNAN ROAD; T02S R08E S25",River/Stream,"LOWER ROUGE RIVER AT HANNAN ROAD; T02S R08E S25",04090004
-83.5301576,42.3964003,"JOHNSON DRAIN AT RIDGE ROAD; T01S R08E S18",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821450,"JOHNSON DRAIN AT RIDGE ROAD; T01S R08E S18",River/Stream,"JOHNSON DRAIN AT RIDGE ROAD; T01S R08E S18",04090004
-83.3348109,42.408528,"BELL BRANCH ROUGE RIVER AT MIDDLEBELT ROAD, 1/3 MILE SOUTH O",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821451,"BELL BRANCH ROUGE RIVER AT MIDDLEBELT ROAD, 1/3 MILE SOUTH O",River/Stream,"BELL BRANCH ROUGE RIVER AT MIDDLEBELT ROAD, 1/3 MILE SOUTH OF 6 MILE ROAD; T01S R09E S14",04090004
-83.2469784,42.1978194,"FRANK AND POET DRAIN AT EUREKA ROAD; T03S R09E S25",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821452,"FRANK AND POET DRAIN AT EUREKA ROAD; T03S R09E S25",River/Stream,"FRANK AND POET DRAIN AT EUREKA ROAD; T03S R09E S25",04090004
-83.3820025,42.406678,"BELL BRANCH ROUGE RIVER AT END OF WOOD STREET OFF 6 MILE, WE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821453,"BELL BRANCH ROUGE RIVER AT END OF WOOD STREET OFF 6 MILE, WE",River/Stream,"BELL BRANCH ROUGE RIVER AT END OF WOOD STREET OFF 6 MILE, WEST OF FARMINGTON ROAD",04090004
-83.3542416,42.406108,"BELL BRANCH ROUGE RIVER AT MERRIMAN ROAD; T01S R09E S15",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821454,"BELL BRANCH ROUGE RIVER AT MERRIMAN ROAD; T01S R09E S15",River/Stream,"BELL BRANCH ROUGE RIVER AT MERRIMAN ROAD; T01S R09E S15",04090004
-83.3737923,42.403858,"BELL BRANCH ROUGE RIVER AT FARMINGTON ROAD; T01S R09E S16",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821455,"BELL BRANCH ROUGE RIVER AT FARMINGTON ROAD; T01S R09E S16",River/Stream,"BELL BRANCH ROUGE RIVER AT FARMINGTON ROAD; T01S R09E S16",04090004
-83.3876498,42.3583414,MIDDLE RIVER ROUGE AT HINES DRIVE (IN PARK UPSTREAM WAYNE RO,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821456,MIDDLE RIVER ROUGE AT HINES DRIVE (IN PARK UPSTREAM WAYNE RO,River/Stream,"MIDDLE RIVER ROUGE AT HINES DRIVE (IN PARK UPSTREAM WAYNE ROAD), LIVONIA TOWNSHIP, SEC 33",04090004
-83.4557081,42.3738964,MIDDLE RIVER ROUGE AT HINES DRIVE (PLYMOUTH RIVERSIDE REC. A,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821457,MIDDLE RIVER ROUGE AT HINES DRIVE (PLYMOUTH RIVERSIDE REC. A,River/Stream,"MIDDLE RIVER ROUGE AT HINES DRIVE (PLYMOUTH RIVERSIDE REC. AREA), PLYMOUTH TOWNSHIP, SEC 26",04090004
-83.5320998,42.3280638,"FELLOWS CREEK AT HANFORD ROAD, CANTON TOWNSHIP, SEC 7",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821458,"FELLOWS CREEK AT HANFORD ROAD, CANTON TOWNSHIP, SEC 7",River/Stream,"FELLOWS CREEK AT HANFORD ROAD, CANTON TOWNSHIP, SEC 7",04090004
-83.2859805,42.3016747,"LOWER RIVER ROUGE AT GULLEY ROAD, DEARBORN TOWNSHIP, SEC 20",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821459,"LOWER RIVER ROUGE AT GULLEY ROAD, DEARBORN TOWNSHIP, SEC 20",River/Stream,"LOWER RIVER ROUGE AT GULLEY ROAD, DEARBORN TOWNSHIP, SEC 20",04090004
-83.4862643,42.288342,"LOWER RIVER ROUGE AT CANTON CENTER ROAD, CANTON TOWNSHIP, SE",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821460,"LOWER RIVER ROUGE AT CANTON CENTER ROAD, CANTON TOWNSHIP, SE",River/Stream,"LOWER RIVER ROUGE AT CANTON CENTER ROAD, CANTON TOWNSHIP, SEC 28",04090004
-83.4190399,42.3341746,"TONQUISH CREEK AT JOHN HIX ROAD, WESTLAND TOWNSHIP, SEC 7",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821461,"TONQUISH CREEK AT JOHN HIX ROAD, WESTLAND TOWNSHIP, SEC 7",River/Stream,"TONQUISH CREEK AT JOHN HIX ROAD, WESTLAND TOWNSHIP, SEC 7",04090004
-83.4590413,42.3263967,"WILLOW CREEK AT LILLEY ROAD, CANTON TOWNSHIP, SEC 11",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821462,"WILLOW CREEK AT LILLEY ROAD, CANTON TOWNSHIP, SEC 11",River/Stream,"WILLOW CREEK AT LILLEY ROAD, CANTON TOWNSHIP, SEC 11",04090004
-83.544322,42.4219521,"SUMP DRAIN AT 7 MILE ROAD (IN STATE PARK), NORTHVILLE TOWNSH",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821463,"SUMP DRAIN AT 7 MILE ROAD (IN STATE PARK), NORTHVILLE TOWNSH",River/Stream,"SUMP DRAIN AT 7 MILE ROAD (IN STATE PARK), NORTHVILLE TOWNSHIP, SEC 6",04090004
-83.3640379,42.403063,"BELL BRANCH AT HUBBARD ROAD, LIVONIA TOWNSHIP, SEC 15",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821464,"BELL BRANCH AT HUBBARD ROAD, LIVONIA TOWNSHIP, SEC 15",River/Stream,"BELL BRANCH AT HUBBARD ROAD, LIVONIA TOWNSHIP, SEC 15",04090004
-83.3895948,42.418619,UNNAMED TRIBUTARY TO BELL BRANCH ( CURTIS ROAD DEAD END (EAS,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821465,UNNAMED TRIBUTARY TO BELL BRANCH ( CURTIS ROAD DEAD END (EAS,River/Stream,"UNNAMED TRIBUTARY TO BELL BRANCH ( CURTIS ROAD DEAD END (EAST OF WAYNE ROAD), LIVONIA TOWNSHIP, SEC 9",04090004
-83.3632049,42.4266739,"TARABUSI CREEK AT 7 MILE ROAD, LIVONIA TOWNSHIP, SEC 3",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821466,"TARABUSI CREEK AT 7 MILE ROAD, LIVONIA TOWNSHIP, SEC 3",River/Stream,"TARABUSI CREEK AT 7 MILE ROAD, LIVONIA TOWNSHIP, SEC 3",04090004
-83.2540343,42.3688962,"RIVER ROUGE AT SPINOZA ROAD, DETROIT TOWNSHIP, SEC 34",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821467,"RIVER ROUGE AT SPINOZA ROAD, DETROIT TOWNSHIP, SEC 34",River/Stream,"RIVER ROUGE AT SPINOZA ROAD, DETROIT TOWNSHIP, SEC 34",04090004
-83.2690347,42.4294517,"RIVER ROUGE AT 7 MILE ROAD, DETROIT TOWNSHIP, SEC 4",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821468,"RIVER ROUGE AT 7 MILE ROAD, DETROIT TOWNSHIP, SEC 4",River/Stream,"RIVER ROUGE AT 7 MILE ROAD, DETROIT TOWNSHIP, SEC 4",04090004
-83.4218745,42.1195102,"NORTH BR. SWAN CREEK AT CLARK ROAD; SUMPTER TOWNSHIP, SEC 24",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821469,"NORTH BR. SWAN CREEK AT CLARK ROAD; SUMPTER TOWNSHIP, SEC 24",River/Stream,"NORTH BR. SWAN CREEK AT CLARK ROAD; SUMPTER TOWNSHIP, SEC 24",04100001
-83.2826498,42.1089101,"SILVER CREEK AT VREELAND ROAD; BROWNSTOWN TOWNSHIP, SEC 29",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821470,"SILVER CREEK AT VREELAND ROAD; BROWNSTOWN TOWNSHIP, SEC 29",River/Stream,"SILVER CREEK AT VREELAND ROAD; BROWNSTOWN TOWNSHIP, SEC 29",04090005
-83.258469,42.1091771,"SMITH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 28",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821471,"SMITH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 28",River/Stream,"SMITH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 28",04090005
-83.3152706,42.260609,"ECORSE RIVER AT BEVERLY ROAD; ROMULUS TOWNSHIP, SEC 01",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821472,"ECORSE RIVER AT BEVERLY ROAD; ROMULUS TOWNSHIP, SEC 01",River/Stream,"ECORSE RIVER AT BEVERLY ROAD; ROMULUS TOWNSHIP, SEC 01",04090004
-83.2252676,42.2312091,"SEXTON AND KILFOIL DRAIN AT ABBOTT ROAD (OFF GODDARD); ALLEN",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821473,"SEXTON AND KILFOIL DRAIN AT ABBOTT ROAD (OFF GODDARD); ALLEN",River/Stream,"SEXTON AND KILFOIL DRAIN AT ABBOTT ROAD (OFF GODDARD); ALLEN PARK TOWNSHIP, SEC 14",04090004
-83.3693725,42.2276093,"SEXTON AND KILFOIL DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SEC",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821474,"SEXTON AND KILFOIL DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SEC",River/Stream,"SEXTON AND KILFOIL DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SEC 17",04090004
-83.2683691,42.1989094,"FRANK AND POET DRAIN AT TELEGRAPH ROAD (M-24); TAYLOR TOWNSH",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821475,"FRANK AND POET DRAIN AT TELEGRAPH ROAD (M-24); TAYLOR TOWNSH",River/Stream,"FRANK AND POET DRAIN AT TELEGRAPH ROAD (M-24); TAYLOR TOWNSHIP, SEC 29",04090004
-83.3451718,42.1784097,"BLAKELY DRAIN AT MERRIMAN ROAD; HURON TOWNSHIP, SEC 03",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821476,"BLAKELY DRAIN AT MERRIMAN ROAD; HURON TOWNSHIP, SEC 03",River/Stream,"BLAKELY DRAIN AT MERRIMAN ROAD; HURON TOWNSHIP, SEC 03",04090004
-83.3455717,42.1887096,"HALE DRAIN AT MERRIMAN ROAD; ROMULUS TOWNSHIP, SEC 34",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821477,"HALE DRAIN AT MERRIMAN ROAD; ROMULUS TOWNSHIP, SEC 34",River/Stream,"HALE DRAIN AT MERRIMAN ROAD; ROMULUS TOWNSHIP, SEC 34",04090004
-83.3292712,42.1811096,"HALE CREEK AT PENNSYLVANIA; ROMULUS TOWNSHIP, SEC 35",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821478,"HALE CREEK AT PENNSYLVANIA; ROMULUS TOWNSHIP, SEC 35",River/Stream,"HALE CREEK AT PENNSYLVANIA; ROMULUS TOWNSHIP, SEC 35",04090004
-83.3254711,42.1783096,"BLAKELY DRAIN AT MIDDLEBELT ROAD; HURON TOWNSHIP, SEC 02",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821479,"BLAKELY DRAIN AT MIDDLEBELT ROAD; HURON TOWNSHIP, SEC 02",River/Stream,"BLAKELY DRAIN AT MIDDLEBELT ROAD; HURON TOWNSHIP, SEC 02",04090004
-83.2672691,42.1851095,"BLAKELY DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SEC 32",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821480,"BLAKELY DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SEC 32",River/Stream,"BLAKELY DRAIN AT TELEGRAPH; TAYLOR TOWNSHIP, SEC 32",04090004
-83.2462685,42.1307099,"BROWNSTOWN CREEK AT HALL ROAD; WOODHAVEN TOWNSHIP, SEC 21",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821481,"BROWNSTOWN CREEK AT HALL ROAD; WOODHAVEN TOWNSHIP, SEC 21",River/Stream,"BROWNSTOWN CREEK AT HALL ROAD; WOODHAVEN TOWNSHIP, SEC 21",04090004
-83.2278679,42.11101,"BROWNSTOWN CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 2",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821482,"BROWNSTOWN CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 2",River/Stream,"BROWNSTOWN CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 27",04090004
-83.2165675,42.1552097,"MARSH CREEK AT KING ROAD; BROWNSTOWN TOWNSHIP, SEC 11",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821483,"MARSH CREEK AT KING ROAD; BROWNSTOWN TOWNSHIP, SEC 11",River/Stream,"MARSH CREEK AT KING ROAD; BROWNSTOWN TOWNSHIP, SEC 11",04090004
-83.2223677,42.11171,"MARSH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 26",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821484,"MARSH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 26",River/Stream,"MARSH CREEK AT VREELAND ROAD; WOODHAVEN TOWNSHIP, SEC 26",04090004
-83.1688658,42.1822094,"HUNTINGTON CREEK AT ELECTRIC AVENUE; RIVERVIEW TOWNSHIP, SEC",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821485,"HUNTINGTON CREEK AT ELECTRIC AVENUE; RIVERVIEW TOWNSHIP, SEC",River/Stream,"HUNTINGTON CREEK AT ELECTRIC AVENUE; RIVERVIEW TOWNSHIP, SEC 06",04090004
-83.2822698,42.0884103,HURON RIVER AT EVERGREEN STREET,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821486,HURON RIVER AT EVERGREEN STREET,River/Stream,HURON RIVER AT EVERGREEN STREET,04090005
-83.2545689,42.0696104,HURON RIVER AT RIVERFRONT RESTAURANT,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821488,HURON RIVER AT RIVERFRONT RESTAURANT,River/Stream,HURON RIVER AT RIVERFRONT RESTAURANT,04090005
-83.0023598,42.3354381,"Detroit River, Belle Isle  Beach",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821490,"Detroit River, Belle Isle  Beach",Lake,"Detroit River, Belle Isle  Beach",04090004
-82.8860757,42.4066674,"Lake St Clair, Pier Park",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821491,"Lake St Clair, Pier Park",BEACH Program Site-Lake,"Lake St Clair, Pier Park",04090002
-83.2826498,42.1089101,"SILVER CREEK D/S VREELAND ROAD; BROWNSTOWN TWP, SEC 29",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821492,"SILVER CREEK D/S VREELAND ROAD; BROWNSTOWN TWP, SEC 29",River/Stream,"SILVER CREEK D/S VREELAND ROAD; BROWNSTOWN TWP, SEC 29",04090005
-83.258169,42.1091771,"SMITH CREEK AT VREELAND ROAD; BROWNSTOWN TWP, SEC 28",,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821493,"SMITH CREEK AT VREELAND ROAD; BROWNSTOWN TWP, SEC 28",River/Stream,"SMITH CREEK AT VREELAND ROAD; BROWNSTOWN TWP, SEC 28",04090005
-83.1661655,42.2566389,ECORSE RIVER AT AUSTIN ROAD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821494,ECORSE RIVER AT AUSTIN ROAD,River/Stream,ECORSE RIVER AT AUSTIN ROAD,04090004
-83.269989,42.2714089,ECORSE RIVER AT TELEGRAPH ROAD (ROUTE 24),,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821495,ECORSE RIVER AT TELEGRAPH ROAD (ROUTE 24),River/Stream,ECORSE RIVER AT TELEGRAPH ROAD (ROUTE 24),04090004
-83.1862263,42.2254091,SEXTON AND KILFOIL DRAIN AT HOWARD,,,,,,-1,-1,-1,,,Michigan Department of Environmental Quality,21MICH,21MICH-821496,SEXTON AND KILFOIL DRAIN AT HOWARD,River/Stream,SEXTON AND KILFOIL DRAIN AT HOWARD,04090004
