X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Organization_Formal_Name,Organization_Identifier,Monitoring_Location_Identifier,Monitoring_Location_Name,Monitoring_Location_Type_Name,Monitoring_Location_Description_Text,HUC_Eight_Digit_Code
-83.4957848,43.1208594,"HOLLOWAY RESERVOIR NEAR OTISVILLE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147000,"HOLLOWAY RESERVOIR NEAR OTISVILLE, MI","Lake, Reservoir, Impoundment",,04080204
-83.5193965,43.1111373,"FLINT RIVER NEAR OTISVILLE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147500,"FLINT RIVER NEAR OTISVILLE, MI",Stream,,04080204
-83.5580086,43.0919708,"POWERS CULLEN DRAIN AT COLDWATER RD NR GENESEE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147800,"POWERS CULLEN DRAIN AT COLDWATER RD NR GENESEE, MI",Stream,,04080204
-83.5410644,43.1366926,"PARKER SCOTHAN DRAIN AT FRANCES RD NR OTISVILLE,MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147900,"PARKER SCOTHAN DRAIN AT FRANCES RD NR OTISVILLE,MI",Stream,,04080204
-83.5583333,43.1163889,"PARKER SCOTHAN DRAIN AT IRISH RD NR ROGERSVILLE,MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147910,"PARKER SCOTHAN DRAIN AT IRISH RD NR ROGERSVILLE,MI",Stream,,04080204
-83.5318979,43.1661367,"COE DRAIN AT WILSON ROAD NEAR OTISVILLE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147980,"COE DRAIN AT WILSON ROAD NEAR OTISVILLE, MI",Stream,,04080204
-83.5352313,43.1641923,"TRIB TO COE DRAIN AT WILSON ROAD NR OTISVILLE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147981,"TRIB TO COE DRAIN AT WILSON ROAD NR OTISVILLE, MI",Stream,,04080204
-83.5693992,43.1655812,"BUTTERNUT CREEK AT WILSON ROAD NEAR OTISVILLE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147985,"BUTTERNUT CREEK AT WILSON ROAD NEAR OTISVILLE, MI",Stream,,04080204
-83.5991219,43.1358593,"BUTTERNUT CREEK AT FRANCES ROAD NEAR GENESEE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147990,"BUTTERNUT CREEK AT FRANCES ROAD NEAR GENESEE, MI",Stream,,04080204
-83.5963438,43.1211373,"BUTTERNUT CREEK AT MT. MORRIS ROAD NR GENESEE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04147995,"BUTTERNUT CREEK AT MT. MORRIS ROAD NR GENESEE, MI",Stream,,04080204
-83.6174554,43.1069707,"FLINT RIVER AT GENESEE ROAD AT GENESEE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148000,"FLINT RIVER AT GENESEE ROAD AT GENESEE, MI",Stream,,04080204
-83.6261111,43.1125,"KURTZ DRAIN AT GREGOR STREET AT GENESEE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-041480025,"KURTZ DRAIN AT GREGOR STREET AT GENESEE, MI",Stream,,04080204
-83.6522222,43.1055556,"TRIB TO MOTT LAKE AT STANLEY ROAD NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-041480035,"TRIB TO MOTT LAKE AT STANLEY ROAD NEAR FLINT, MI",Stream,,04080204
-83.6566667,43.1,"TRIBUTARY TO MOTT LAKE AT BRAY RD NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-041480043,"TRIBUTARY TO MOTT LAKE AT BRAY RD NEAR FLINT, MI",Stream,,04080204
-83.6563889,43.0933333,"TRIBUTARY TO MOTT LAKE AT BRAY ROAD NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-041480046,"TRIBUTARY TO MOTT LAKE AT BRAY ROAD NEAR FLINT, MI",Stream,,04080204
-83.6366667,43.0852778,"CARPENTER DRAIN AT CENTER ROAD AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148005,"CARPENTER DRAIN AT CENTER ROAD AT FLINT, MI",Stream,,04080204
-83.6563889,43.0863889,"CORNWELL DRAIN AT BRAY ROAD NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148006,"CORNWELL DRAIN AT BRAY ROAD NEAR FLINT, MI",Stream,,04080204
-83.6546784,43.0764155,"FLINT RIVER AT CARPENTER ROAD AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148008,"FLINT RIVER AT CARPENTER ROAD AT FLINT, MI",Stream,,04080204
-83.5443942,42.9539164,"KEARSLEY CREEK AT JORDAN ROAD NEAR ATLAS, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148120,"KEARSLEY CREEK AT JORDAN ROAD NEAR ATLAS, MI",Stream,,04080204
-83.505782,42.9586385,"CUMMINGS DRAIN AT STATE HWY 15 NEAR ATLAS, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148122,"CUMMINGS DRAIN AT STATE HWY 15 NEAR ATLAS, MI",Stream,,04080204
-83.566341,43.0191938,"KEARSLEY CREEK AT COURT STREET NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148130,"KEARSLEY CREEK AT COURT STREET NEAR FLINT, MI",Stream,,04080204
-83.4513377,43.0414158,"TRIB TO POTTERS LAKE AT ANNIBAL DRIVE NEAR ELBA,MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148134,"TRIB TO POTTERS LAKE AT ANNIBAL DRIVE NEAR ELBA,MI",Stream,,04080204
-83.5374512,43.0269714,"BLACK CREEK AT GALE ROAD NEAR DAVISON, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148138,"BLACK CREEK AT GALE ROAD NEAR DAVISON, MI",Stream,,04080204
-83.5560629,43.0244715,"BLACK CREEK AT IRISH ROAD NEAR DAVISON, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148139,"BLACK CREEK AT IRISH ROAD NEAR DAVISON, MI",Stream,,04080204
-83.5813417,43.0336381,"KEARSLEY CREEK NEAR DAVISON, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148140,"KEARSLEY CREEK NEAR DAVISON, MI",Stream,,04080204
-83.5957868,43.0408603,"KEARSLEY CREEK AT BELSAY ROAD NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148142,"KEARSLEY CREEK AT BELSAY ROAD NEAR FLINT, MI",Stream,,04080204
-83.6163435,43.0672489,"CHIPMUNK CREEK AT NORTH GENESEE RD NR GENESEE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148144,"CHIPMUNK CREEK AT NORTH GENESEE RD NR GENESEE, MI",Stream,,04080204
-83.6569003,43.056138,"KEARSLEY CREEK AT WESTERN ROAD AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148147,"KEARSLEY CREEK AT WESTERN ROAD AT FLINT, MI",Stream,,04080204
-83.6680118,43.053638,"KEARSLEY CREEK 500 FT US FROM MOUTH AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148150,"KEARSLEY CREEK 500 FT US FROM MOUTH AT FLINT, MI",Stream,,04080204
-83.6824564,43.0347493,"FLINT RIVER AT HAMILTON AVENUE AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148154,"FLINT RIVER AT HAMILTON AVENUE AT FLINT, MI",Stream,,04080204
-83.6243986,43.023916,"GILKEY CREEK NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148160,"GILKEY CREEK NEAR FLINT, MI",Stream,,04080204
-83.6755114,43.0175273,"GILKEY CREEK AT COURT STREET AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148165,"GILKEY CREEK AT COURT STREET AT FLINT, MI",Stream,,04080204
-83.6777339,43.0311383,"GILKEY CREEK AT LEWIS STREET AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148175,"GILKEY CREEK AT LEWIS STREET AT FLINT, MI",Stream,,04080204
-83.6916231,43.019194,"FLINT RIVER AT NORTH STREET AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148180,"FLINT RIVER AT NORTH STREET AT FLINT, MI",Stream,,04080204
-83.6960676,43.0150273,"FLINT RIVER AT GRAND TRAVERSE STREET AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148184,"FLINT RIVER AT GRAND TRAVERSE STREET AT FLINT, MI",Stream,,04080204
-83.6913412,42.8858613,"SWARTZ CREEK AT BALDWIN ROAD NEAR GRAND BLANC, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148255,"SWARTZ CREEK AT BALDWIN ROAD NEAR GRAND BLANC, MI",Stream,,04080204
-83.7310661,42.9291945,"SWARTZ CREEK AT TORREY ROAD NEAR GRAND BLANC, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148258,"SWARTZ CREEK AT TORREY ROAD NEAR GRAND BLANC, MI",Stream,,04080204
-83.7441226,42.9439167,"SWARTZ CREEK AT HILL ROAD NEAR RANKIN, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148259,"SWARTZ CREEK AT HILL ROAD NEAR RANKIN, MI",Stream,,04080204
-83.7610685,42.9728056,"SWARTZ CREEK AT BRISTOL ROAD NR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148260,"SWARTZ CREEK AT BRISTOL ROAD NR SWARTZ CREEK, MI",Stream,,04080204
-83.830791,42.9208622,"KIMBALL DRAIN AT MORRISH ROAD NR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148265,"KIMBALL DRAIN AT MORRISH ROAD NR SWARTZ CREEK, MI",Stream,,04080204
-83.8330556,42.9222222,"TRIB (TILE) TO KIMBALL DRAIN NEAR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-0414826503,"TRIB (TILE) TO KIMBALL DRAIN NEAR SWARTZ CREEK, MI",Stream,,04080204
-83.8330556,42.9222222,"KIMBALL DRAIN (DIVER) NEAR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148265032,"KIMBALL DRAIN (DIVER) NEAR SWARTZ CREEK, MI",Stream,,04080204
-83.8330556,42.9222222,"TRIB TO KIMBALL DRAIN NEAR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-0414826504,"TRIB TO KIMBALL DRAIN NEAR SWARTZ CREEK, MI",Stream,,04080204
-83.79,42.9111111,"TRIB TO LUM DRAIN ADJ SHARP RD NR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-0414826544,"TRIB TO LUM DRAIN ADJ SHARP RD NR SWARTZ CREEK, MI","Facility: Field, Pasture, Orchard, or Nursery",,04080204
-83.7902778,42.9119444,"TRIB (TILE) TO LUM DRAIN NEAR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-0414826545,"TRIB (TILE) TO LUM DRAIN NEAR SWARTZ CREEK, MI","Facility: Field, Pasture, Orchard, or Nursery",,04080204
-83.7902778,42.9119444,"LUM DRAIN (DIVER) NEAR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148265452,"LUM DRAIN (DIVER) NEAR SWARTZ CREEK, MI",Stream,,04080204
-83.8460698,42.9419733,"ALGER CREEK AT HILL ROAD NEAR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-041482663,"ALGER CREEK AT HILL ROAD NEAR SWARTZ CREEK, MI",Stream,,04080204
-83.8319032,42.9541953,"WB SWARTZ CREEK AT MORRISH RD AT SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148267,"WB SWARTZ CREEK AT MORRISH RD AT SWARTZ CREEK, MI",Stream,,04080204
-83.7680132,42.9728056,"WEST BRANCH SWARTZ CREEK NR SWARTZ CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148270,"WEST BRANCH SWARTZ CREEK NR SWARTZ CREEK, MI",Stream,,04080204
-83.7388461,42.9858609,"SWARTZ CREEK AT CLAUDE AVENUE AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148295,"SWARTZ CREEK AT CLAUDE AVENUE AT FLINT, MI",Stream,,04080204
-83.732457,42.9878054,"SWARTZ CREEK AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148300,"SWARTZ CREEK AT FLINT, MI",Stream,,04080204
-83.692733,42.9741943,"CARMAN CREEK AT FENTON ROAD AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148305,"CARMAN CREEK AT FENTON ROAD AT FLINT, MI",Stream,,04080204
-83.7052339,42.9880831,"CARMAN CREEK AT ATHERTON ROAD AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148310,"CARMAN CREEK AT ATHERTON ROAD AT FLINT, MI",Stream,,04080204
-83.7096787,42.9922498,"CARMAN CREEK AT TORREY ROAD AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148312,"CARMAN CREEK AT TORREY ROAD AT FLINT, MI",Stream,,04080204
-83.536059,42.8889167,"THREAD CREEK AT BALDWIN ROAD NEAR GOODRICH, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148410,"THREAD CREEK AT BALDWIN ROAD NEAR GOODRICH, MI",Stream,,04080204
-83.5705054,42.9244721,"THREAD CREEK AT BURPEE ROAD NEAR GRAND BLANC, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148415,"THREAD CREEK AT BURPEE ROAD NEAR GRAND BLANC, MI",Stream,,04080204
-83.5971732,42.935861,"THREAD CREEK AT BELSAY ROAD NEAR GRAND BLANC, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148420,"THREAD CREEK AT BELSAY ROAD NEAR GRAND BLANC, MI",Stream,,04080204
-83.6121734,42.9269721,"THREAD CREEK AT GENESEE ROAD AT GRAND BLANC, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148430,"THREAD CREEK AT GENESEE ROAD AT GRAND BLANC, MI",Stream,,04080204
-83.6435643,42.9603054,"THREAD CREEK AT MAPLE AVENUE NEAR GRAND BLANC, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148438,"THREAD CREEK AT MAPLE AVENUE NEAR GRAND BLANC, MI",Stream,,04080204
-83.6357867,42.9750275,"THREAD CREEK NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148440,"THREAD CREEK NEAR FLINT, MI",Stream,,04080204
-83.6538436,42.9986386,"THREAD CREEK AT SOUTH DORT HWY AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148450,"THREAD CREEK AT SOUTH DORT HWY AT FLINT, MI",Stream,,04080204
-83.6852337,43.0036386,"THREAD CREEK AT 12TH STREET AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148457,"THREAD CREEK AT 12TH STREET AT FLINT, MI",Stream,,04080204
-83.6935673,43.0033608,"THREAD CREEK AT FENTON ROAD AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148460,"THREAD CREEK AT FENTON ROAD AT FLINT, MI",Stream,,04080204
-83.6985677,43.0133607,"SWARTZ CREEK AT KEARSLEY STREET AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148463,"SWARTZ CREEK AT KEARSLEY STREET AT FLINT, MI",Stream,,04080204
-83.7094013,43.0097496,"FLINT RIVER AT CHEVROLET AVENUE AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148465,"FLINT RIVER AT CHEVROLET AVENUE AT FLINT, MI",Stream,,04080204
-83.720235,43.010583,"FLINT RIVER AT UNIVERSITY AVENUE AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148467,"FLINT RIVER AT UNIVERSITY AVENUE AT FLINT, MI",Stream,,04080204
-83.7344023,43.0175274,"FLINT RIVER AT BALLENGER HIGHWAY AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148470,"FLINT RIVER AT BALLENGER HIGHWAY AT FLINT, MI",Stream,,04080204
-83.7602368,43.0344718,"FLINT RIVER AT MILL ROAD AT FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148480,"FLINT RIVER AT MILL ROAD AT FLINT, MI",Stream,,04080204
-83.771626,43.0389163,"FLINT RIVER NEAR FLINT, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148500,"FLINT RIVER NEAR FLINT, MI",Stream,,04080204
-83.7869041,43.0316943,"PIRNIE CREEK AT BEECHER ROAD NEAR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148510,"PIRNIE CREEK AT BEECHER ROAD NEAR FLUSHING, MI",Stream,,04080204
-83.8324612,43.0483611,"MUD CREEK AT CULVERT AT MORRISH RD NR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148533,"MUD CREEK AT CULVERT AT MORRISH RD NR FLUSHING, MI",Stream,,04080204
-83.8338503,43.05475,"MUD CREEK AT MORRISH ROAD NEAR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148535,"MUD CREEK AT MORRISH ROAD NEAR FLUSHING, MI",Stream,,04080204
-83.8319059,43.0569722,"MUD CREEK AT RIVER ROAD NEAR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148540,"MUD CREEK AT RIVER ROAD NEAR FLUSHING, MI",Stream,,04080204
-83.8569067,43.0630834,"FLINT RIVER AT MAIN STREET AT FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148545,"FLINT RIVER AT MAIN STREET AT FLUSHING, MI",Stream,,04080204
-83.8516284,43.0455836,"COLE CREEK AT POTTER ROAD NEAR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148610,"COLE CREEK AT POTTER ROAD NEAR FLUSHING, MI",Stream,,04080204
-83.8632957,43.0597502,"COLE CREEK AT PIERSON ROAD NEAR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148612,"COLE CREEK AT PIERSON ROAD NEAR FLUSHING, MI",Stream,,04080204
-83.8652403,43.0655835,"COLE CREEK AT SEYMOUR ROAD NEAR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148613,"COLE CREEK AT SEYMOUR ROAD NEAR FLUSHING, MI",Stream,,04080204
-83.8599636,43.1175273,"FLINT RIVER AT MT. MORRIS ROAD NEAR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148615,"FLINT RIVER AT MT. MORRIS ROAD NEAR FLUSHING, MI",Stream,,04080204
-83.8935758,43.1178053,"FREEMAN DRAIN AT MT. MORRIS ROAD NEAR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148620,"FREEMAN DRAIN AT MT. MORRIS ROAD NEAR MONTROSE, MI",Stream,,04080204
-83.8746865,43.1255828,"BRENT CREEK AT SEYMOUR ROAD NR BRENT CREEK, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148625,"BRENT CREEK AT SEYMOUR ROAD NR BRENT CREEK, MI",Stream,,04080204
-83.8341299,43.1344713,"ARMSTRONG CREEK AT MORRISH ROAD NEAR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148640,"ARMSTRONG CREEK AT MORRISH ROAD NEAR MONTROSE, MI",Stream,,04080204
-83.863298,43.1591935,"ARMSTRONG CREEK AT McKINLEY ROAD NR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148650,"ARMSTRONG CREEK AT McKINLEY ROAD NR MONTROSE, MI",Stream,,04080204
-83.8780212,43.1761378,"FLINT RIVER AT STATE HWY M-57 NEAR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148660,"FLINT RIVER AT STATE HWY M-57 NEAR MONTROSE, MI",Stream,,04080204
-83.8341307,43.1700264,"BRENT RUN AT MORRISH ROAD NEAR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148720,"BRENT RUN AT MORRISH ROAD NEAR MONTROSE, MI",Stream,,04080204
-83.8371861,43.1628043,"CENTRAL STADLER DRAIN AT WILSON RD NR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148740,"CENTRAL STADLER DRAIN AT WILSON RD NR MONTROSE, MI",Stream,,04080204
-83.856076,43.176971,"BRENT RUN AT STATE HWY 57 NEAR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148744,"BRENT RUN AT STATE HWY 57 NEAR MONTROSE, MI",Stream,,04080204
-83.8638543,43.1872487,"BRENT RUN AT McKINLEY ROAD NEAR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148745,"BRENT RUN AT McKINLEY ROAD NEAR MONTROSE, MI",Stream,,04080204
-83.7544059,43.1825257,"PINE RUN AT JENNINGS ROAD NEAR CLIO, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148795,"PINE RUN AT JENNINGS ROAD NEAR CLIO, MI",Stream,,04080204
-83.8149642,43.2116925,"PINE RUN AT ELMS ROAD NEAR MONTROSE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148800,"PINE RUN AT ELMS ROAD NEAR MONTROSE, MI",Stream,,04080204
-83.7652403,43.2150254,"SILVER CREEK AT WEIR ROAD NEAR CLIO, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04148900,"SILVER CREEK AT WEIR ROAD NEAR CLIO, MI",Stream,,04080204
-83.9107961,43.0255844,"MISTEGUAY CREEK AT DUFFIELD ROAD NR FLUSHING, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-04149300,"MISTEGUAY CREEK AT DUFFIELD ROAD NR FLUSHING, MI",Stream,,04080204
-83.8327778,42.7863889,"LOBDELL LAKE NEAR ARGENTINE, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424711083495801,"LOBDELL LAKE NEAR ARGENTINE, MI","Lake, Reservoir, Impoundment",,04080203
-83.8327778,42.7863889,"LOBDELL LAKE NEAR ARGENTINE, MI (3 FT AB LK BOT)",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424711083495802,"LOBDELL LAKE NEAR ARGENTINE, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,04080203
-83.8327778,42.7863889,"LOBDELL LAKE NEAR ARGENTINE, MI (PHOTIC ZONE)",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424711083495803,"LOBDELL LAKE NEAR ARGENTINE, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,04080203
-83.8327778,42.7863889,"LOBDELL LAKE NEAR ARGENTINE, MI (3 FT BL LK SURF)",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424711083495805,"LOBDELL LAKE NEAR ARGENTINE, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,04080203
-83.8327778,42.7863889,"LOBDELL LAKE NEAR ARGENTINE, MI (MID-DEPTH)",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424711083495806,"LOBDELL LAKE NEAR ARGENTINE, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,04080203
-83.7838417,42.8166954,49 FENTON 1,,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424841083465301,49 FENTON 1,Well,,04080203
-83.787453,42.8183622,49 FENTON 2,,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424848083470701,49 FENTON 2,Well,,04080203
-83.7116667,42.8194444,"LAKE FENTON SB NEAR FENTON, MI",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424910083424201,"LAKE FENTON SB NEAR FENTON, MI","Lake, Reservoir, Impoundment",,04080203
-83.7116667,42.8194444,"LAKE FENTON SB NEAR FENTON, MI (3 FT AB LK BOT)",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424910083424202,"LAKE FENTON SB NEAR FENTON, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,04080203
-83.7116667,42.8194444,"LAKE FENTON SB NEAR FENTON, MI (PHOTIC ZONE)",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424910083424203,"LAKE FENTON SB NEAR FENTON, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,04080203
-83.7116667,42.8194444,"LAKE FENTON SB NEAR FENTON, MI (3 FT BL LK SURF)",,,,,,-1,-1,-1,,,USGS Michigan Water Science Center,USGS-MI,USGS-424910083424205,"LAKE FENTON SB NEAR FENTON, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,04080203
